0	D1	D2	D3	DR1	DR2	DR3	V1	V2	V3	VR1	VR2	VR3
XLOC_000223	57.8527	53.2293	58.4337	67.4724	79.7061	53.4448	47.2261	48.0629	41.7607	52.9643	53.2847	49.0077
XLOC_000224	38250.8	30962.3	35854.2	46007.8	57636.9	34900.9	30390.2	40151.5	33742.7	60624.4	46237.5	33284.0
XLOC_000225	6827.54	5090.64	3538.51	10211.9	4094.5	4476.76	4001.35	5128.98	5378.85	11495.5	4983.48	4764.69
XLOC_000226	563.819	371.246	792.368	782.284	1051.67	276.99	372.875	1038.77	830.331	1123.05	1163.94	466.978
XLOC_000227	83.7403	87.7043	90.2801	136.956	72.3517	107.578	100.691	86.4983	106.763	121.12	82.5797	114.794
XLOC_000228	60.228	54.2064	44.592	33.2613	48.6217	29.9103	38.7463	30.2577	36.6079	46.5849	36.3959	25.2343
XLOC_000229	21.3121	25.5224	26.8877	27.3646	31.0577	11.0933	18.5935	23.9955	19.7571	35.0886	26.2108	14.8004
XLOC_000230	1005.3	2306.33	446.586	277.592	2110.09	811.282	668.784	277.421	354.623	661.303	998.543	684.451
XLOC_000231	8.36413	11.5132	3.71561	6.23585	6.0192	3.03745	3.81552	8.30934	15.9326	7.07408	4.53158	10.2504
XLOC_000232	549.432	252.098	162.717	0.0	164.748	110.849	313.298	151.62	116.288	206.529	297.676	224.446
XLOC_000233	91.0537	152.158	138.845	154.713	130.882	111.958	157.495	250.405	271.919	194.341	173.14	155.06
XLOC_000234	462.206	507.866	593.166	822.867	621.24	584.044	549.468	691.827	596.973	799.743	692.676	642.078
XLOC_000235	15.9434	10.5811	8.60024	18.3958	12.8053	13.0961	13.7992	21.0557	28.4418	14.608	14.0366	21.8649
XLOC_000236	128.357	157.729	166.91	221.214	138.027	180.083	175.409	222.299	224.311	223.359	199.835	218.578
XLOC_000237	63.4262	49.6096	51.2825	60.2213	51.0255	53.0552	58.5758	71.0812	86.5341	59.4504	59.1635	57.8069
XLOC_000238	468.424	516.865	451.475	791.418	458.984	576.624	533.532	458.171	389.148	830.674	459.478	502.506
XLOC_000239	303.813	349.824	270.914	472.97	296.888	391.711	326.394	264.889	267.136	446.427	256.837	334.423
XLOC_000240	232.759	260.614	224.065	150.247	168.448	234.689	188.167	127.491	110.585	130.532	153.272	175.272
XLOC_000241	464.662	531.333	483.878	542.857	428.299	512.976	516.999	506.009	433.63	539.413	508.859	584.134
XLOC_000242	117.652	117.412	119.021	175.651	142.395	117.495	118.318	152.89	171.139	154.686	119.951	141.016
XLOC_000243	76.8817	95.4297	89.3354	191.202	74.2935	88.5953	96.6767	95.4263	95.2881	168.38	98.859	98.4713
XLOC_000244	2.68297	2.11035	1.70266	0.793763	0.689568	2.78379	1.74844	1.90386	2.43367	1.40472	1.55743	1.87887
XLOC_000245	11166.8	8261.76	6986.99	6481.09	10211.9	6130.71	5859.84	5336.72	4632.01	7914.84	6416.95	5517.5
XLOC_000246	695.301	692.893	800.582	653.653	712.368	624.016	659.171	683.976	642.4	765.534	726.13	616.257
XLOC_000247	656.236	682.165	708.987	697.682	580.12	656.643	677.482	578.54	544.534	669.265	583.898	632.974
XLOC_000248	88.2667	176.463	214.726	337.739	211.736	343.438	218.103	339.851	522.202	146.936	217.475	417.236
XLOC_000249	20.5397	26.6418	27.0223	25.5222	31.2682	25.3416	26.3524	33.1366	46.148	28.5075	38.3066	25.4945
XLOC_000250	72.4864	78.252	106.32	189.514	122.155	89.6865	95.3304	176.094	253.041	182.726	171.765	120.764
XLOC_000251	50.5506	69.1368	61.3226	63.0814	46.0561	52.5622	65.9649	73.3262	91.4913	68.3331	74.2628	67.9073
XLOC_000252	14.0262	16.5489	14.7761	14.1089	22.7112	21.3448	17.3671	21.8968	26.9725	18.0767	24.8603	18.0078
XLOC_000253	12.6933	15.4339	14.6608	19.0145	14.0826	17.6701	16.7077	28.6064	38.7313	18.3697	15.5307	16.3769
XLOC_000254	500.591	312.199	594.834	877.213	545.453	403.824	423.048	589.832	412.395	619.73	520.036	343.813
XLOC_000255	71.5813	81.5126	74.0043	92.1797	69.0745	75.6215	73.842	84.7603	91.1775	121.816	80.3843	78.1542
XLOC_000256	38.744	39.5045	31.5541	82.912	40.6612	36.0434	37.4348	37.2231	42.2161	46.1183	34.5963	41.1799
XLOC_000257	854.716	1040.28	664.05	812.247	763.873	809.012	752.428	565.415	598.701	811.554	603.651	728.543
XLOC_000258	18.0569	17.0063	12.4544	12.3995	14.106	14.6679	16.664	11.2772	15.6894	9.24352	14.6745	15.0439
XLOC_000259	248.284	180.489	160.349	199.893	189.26	164.759	164.32	116.945	115.441	215.893	142.891	133.604
XLOC_000260	36.6725	33.5466	35.4692	31.7249	32.989	33.9966	33.7495	34.7157	43.4268	28.268	36.8452	37.7367
XLOC_000261	53.0579	69.9544	50.5477	44.7467	72.4554	65.7745	57.2288	53.6277	66.8377	41.9909	55.9337	76.7745
XLOC_000262	835.322	876.92	850.188	924.084	779.954	783.971	847.123	706.132	610.959	961.357	830.662	761.296
XLOC_000263	25.5644	47.1286	27.5801	34.0347	28.7457	50.287	42.4305	31.7462	50.0495	36.5505	32.6475	41.3998
XLOC_000264	4093.27	2507.18	3691.74	1156.7	3266.81	2576.29	2021.04	1615.89	1253.64	1004.77	1740.29	1601.97
XLOC_000265	5.42867	7.81223	8.33094	8.78965	11.9865	11.3507	6.6132	8.17138	14.2057	7.79143	7.75404	10.3826
XLOC_000266	0.0	0.0	70.9785	0.0	143.729	0.0	0.0	0.0	0.0	90.0898	0.0	0.0
XLOC_000267	52.0196	59.2979	47.3007	62.6184	58.4932	58.5425	68.1315	63.4771	79.6509	57.9743	65.1746	69.5615
XLOC_000268	37.5687	55.1106	44.2203	57.1315	45.6358	41.6597	50.8979	42.2263	40.7442	67.2594	48.5085	50.0739
XLOC_000269	46.8391	56.4148	31.9543	49.1939	42.1344	47.5867	52.4634	54.0107	57.7113	51.405	46.2221	62.5273
XLOC_000270	7.34236	5.31935	4.9784	6.0823	5.90962	3.9762	5.83944	4.58558	5.3164	4.35783	5.75764	4.18337
XLOC_000271	133.352	140.407	153.541	192.064	140.571	153.14	162.515	170.56	154.391	170.119	159.585	177.141
XLOC_000272	2.02292	2.08841	2.69593	2.09469	6.36905	1.22438	1.73027	1.3956	1.49854	2.56637	2.73998	2.06593
XLOC_000273	129.595	115.952	104.586	160.137	64.1178	124.193	131.168	112.653	139.431	179.633	91.2768	127.498
XLOC_000274	315.915	347.333	415.072	439.677	480.463	226.048	270.212	447.349	458.416	670.239	465.973	276.699
XLOC_000275	21.3944	30.8518	17.1979	13.9251	12.8303	14.7989	32.2417	25.3027	37.3036	20.3924	19.3187	23.0979
XLOC_000276	9.24353	11.0641	7.85547	4.82737	2.8922	5.35143	10.0834	10.8687	13.9501	3.96557	6.64109	9.85052
XLOC_000277	76.4446	80.0249	78.0014	90.2878	78.9753	78.9284	89.6227	72.9776	70.0213	91.4575	83.6457	84.9368
XLOC_000278	71.6285	71.6221	75.6467	99.0799	68.0811	66.257	78.2202	97.3406	126.145	82.2985	82.7404	83.0891
XLOC_000279	361.813	258.768	325.33	386.386	422.524	317.269	231.17	258.936	178.991	419.686	395.299	264.664
XLOC_000280	116.909	97.1256	119.082	94.1354	130.477	102.707	83.0812	105.815	82.4493	102.013	133.593	99.6591
XLOC_000281	821.952	527.427	759.101	565.704	861.698	544.245	360.331	395.664	232.175	432.09	522.334	398.887
XLOC_000282	858.523	558.624	705.183	439.433	921.187	561.267	419.897	354.687	249.664	475.639	501.873	384.927
XLOC_000283	97.7825	88.2607	121.413	75.192	133.744	82.2258	92.4343	135.583	105.091	106.879	136.569	77.6793
XLOC_000284	21596.0	16938.2	16676.7	18283.3	17383.8	15005.0	15024.9	11284.9	8113.74	15788.7	11694.1	11559.9
XLOC_000285	4031.43	3416.21	3845.84	5674.38	6960.99	3221.97	2488.29	3510.63	3426.51	6993.66	4887.08	2967.13
XLOC_000286	48.0046	68.7215	57.3647	75.1583	52.6831	66.8264	83.0778	63.4544	75.4908	67.2616	59.1689	82.7548
XLOC_000287	131.279	110.604	64.3513	92.8123	120.129	143.845	94.218	63.086	64.1941	77.2114	85.228	90.6133
XLOC_000288	46.4302	55.7657	53.5866	63.915	61.4215	50.1429	55.936	60.17	70.2346	74.9448	58.6958	61.3638
XLOC_000289	452.379	430.367	460.494	368.004	413.08	366.97	359.186	381.867	342.015	486.324	419.764	346.737
XLOC_000290	217.862	239.53	248.446	149.633	205.406	252.707	254.435	274.578	260.323	199.499	267.297	255.954
XLOC_000291	188.304	203.953	196.129	139.209	177.151	199.11	210.472	173.283	153.227	183.901	181.382	180.126
XLOC_000292	241.364	250.768	224.037	200.821	224.681	270.724	270.667	246.932	241.533	222.905	244.294	266.067
XLOC_000293	32.5582	45.3228	33.5454	25.4112	29.8223	75.8029	55.6045	33.9374	39.1987	23.4979	30.8273	59.9334
XLOC_000294	74.217	115.376	65.2474	53.9565	50.8888	147.954	156.851	60.7263	59.3176	72.427	64.9544	127.315
XLOC_000295	19.5366	23.1273	18.2255	18.7733	21.0892	24.3587	21.055	28.0347	45.7327	13.6593	25.5091	24.9001
XLOC_000296	427.126	432.987	407.286	513.667	382.622	302.863	351.191	296.673	232.439	578.125	316.175	261.569
XLOC_000297	29.3664	31.5582	29.2951	31.3686	31.0512	29.9353	38.338	41.3725	65.0987	32.9708	38.1011	36.7256
XLOC_000298	3.46185	4.6061	1.22537	1.21535	4.2713	2.94681	2.481	1.27976	2.05338	0.978729	0.461399	1.83792
XLOC_000299	8.72223	15.3829	7.02288	9.4833	14.2211	15.8375	12.7449	14.141	23.4221	11.3728	11.2233	12.6935
XLOC_000300	120.563	124.529	121.989	193.759	110.264	121.582	125.498	107.536	112.912	197.901	115.424	115.205
XLOC_000301	136.164	148.447	169.134	204.774	161.292	246.333	165.34	189.017	177.68	188.237	184.329	224.104
XLOC_000302	4.5602	4.55091	4.05157	3.96648	5.33281	7.0382	6.04575	6.04044	12.7403	3.85686	5.18839	7.7309
XLOC_000303	555.499	568.561	536.434	607.632	481.831	498.555	569.846	476.003	401.917	673.478	495.469	491.264
XLOC_000304	37.3031	51.3478	57.8267	48.7662	47.5381	51.7409	53.0668	73.3456	102.556	50.2823	68.2101	65.24
XLOC_000305	1468.31	786.933	1247.58	1609.88	1502.52	1115.12	846.273	1323.17	889.561	1221.54	1316.49	1070.84
XLOC_000306	200.591	163.862	163.644	187.908	172.854	194.027	157.408	143.56	107.726	146.134	167.333	170.012
XLOC_000307	54.2118	44.7735	41.7432	35.9266	52.0177	69.9986	57.7037	32.9124	55.8403	36.6803	44.057	58.3173
XLOC_000308	188.263	137.999	158.033	146.558	163.184	139.954	176.931	125.488	96.9403	120.56	127.871	149.161
XLOC_000309	46.1191	32.4446	35.5234	36.9636	42.8823	46.4453	42.5721	35.6434	39.6561	20.6186	29.8403	40.7674
XLOC_000310	24.2494	31.8958	27.7688	17.4095	28.6002	25.1141	29.6524	19.1833	22.0125	14.4325	23.2106	29.498
XLOC_000311	235.695	279.612	335.235	210.661	296.644	203.972	278.818	290.122	278.746	259.379	273.876	216.636
XLOC_000312	2756.4	2082.14	2735.81	3093.34	2571.14	2245.24	1806.22	1791.7	1402.65	2716.89	1794.74	1746.14
XLOC_000313	223.444	242.689	226.149	232.225	233.726	225.981	246.008	227.632	240.12	240.494	256.246	237.917
XLOC_000314	54.6453	54.1878	54.9436	63.4519	48.0668	54.2305	66.9985	55.4654	91.2879	59.7503	60.0794	71.9225
XLOC_000315	213.229	206.596	182.593	239.417	180.317	186.44	186.296	166.982	162.112	222.703	165.736	168.836
XLOC_000316	1330.7	1039.2	1572.86	1176.97	1164.98	1563.48	1485.69	1560.13	1176.25	1065.73	1597.22	1780.86
XLOC_000317	121.987	99.15	137.799	222.315	229.92	143.447	90.7588	218.652	233.107	155.25	186.629	135.497
XLOC_000318	67.3373	66.727	72.1993	89.8049	67.2337	53.7725	64.4308	79.6801	74.9167	102.374	80.7009	63.5845
XLOC_000319	142.247	139.474	128.705	175.454	135.957	141.172	140.53	117.907	130.777	200.734	124.031	124.122
XLOC_000320	69.9748	83.2307	71.0971	80.1121	58.7499	66.8952	91.1587	69.4175	73.6718	74.5594	65.4217	80.5513
XLOC_000321	220.874	241.298	205.347	289.504	222.794	167.106	179.891	175.461	153.35	297.495	189.509	172.246
XLOC_000322	178.925	140.098	178.912	196.477	147.134	144.548	150.58	132.893	97.9647	205.161	140.377	136.116
XLOC_000323	448.867	409.399	532.546	427.005	476.002	443.962	427.109	471.305	363.022	354.429	389.995	401.017
XLOC_000324	66.6995	77.8704	90.2718	62.9417	81.8262	104.843	110.142	182.652	199.765	103.23	107.705	131.389
XLOC_000325	0.969638	1.33471	2.58447	2.00809	0.872245	5.28189	1.93518	2.6758	4.10452	1.64017	2.10135	3.56492
XLOC_000326	211.31	165.101	243.529	156.981	221.202	171.59	191.245	268.944	226.645	181.686	248.323	204.437
XLOC_000327	39.8378	47.359	33.5174	60.0018	50.4966	70.1438	53.5211	45.4734	46.1191	51.9014	39.7335	58.8081
XLOC_000328	39.3871	46.2291	41.0867	55.3505	42.7069	44.4856	55.7473	40.2742	42.2028	50.8606	41.3452	49.2751
XLOC_000329	19.4254	19.7359	24.2444	45.9762	34.1163	36.3915	34.0215	58.7113	78.9001	37.2919	44.6035	54.0361
XLOC_000330	150.997	176.978	136.272	243.835	153.038	173.434	162.505	188.819	309.899	209.937	170.029	204.393
XLOC_000331	302.263	371.579	289.449	421.957	323.268	312.386	320.23	404.482	603.767	425.634	331.053	401.851
XLOC_000332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XLOC_000333	338.539	356.244	258.322	262.76	268.068	319.296	279.0	140.097	105.746	220.704	172.362	247.966
XLOC_000334	218.262	218.804	148.866	140.809	153.105	213.234	181.532	94.6666	84.1788	137.113	120.521	163.643
XLOC_000335	43.5619	54.7031	22.7466	11.0791	20.6244	50.8818	42.7073	20.4573	20.381	11.6347	19.2537	40.4297
XLOC_000336	1066.84	863.349	916.597	1024.57	780.398	965.011	1240.06	1264.96	955.3	902.292	901.932	1357.71
XLOC_000337	1631.94	1660.62	1643.98	1496.25	1720.49	1901.49	1884.36	2144.3	2281.29	1675.68	1838.84	2390.16
XLOC_000338	508.214	531.309	460.103	535.572	520.824	1047.39	715.316	734.96	1170.96	431.643	658.735	1095.86
XLOC_000339	163.978	148.16	153.111	135.998	158.693	158.28	151.113	134.145	111.356	102.755	128.104	150.242
XLOC_000340	105.888	117.751	109.159	121.828	117.963	133.223	129.844	104.708	121.37	125.317	126.756	143.386
XLOC_000341	394.072	423.591	447.483	401.636	393.325	505.836	545.991	518.383	568.615	467.483	628.516	598.703
XLOC_000342	866.673	806.489	869.08	992.135	818.772	678.62	641.152	595.382	529.885	944.77	636.458	573.538
XLOC_000343	28.3701	23.0759	28.0701	34.1838	35.9607	47.6108	31.2515	39.5007	52.4038	25.8122	34.5838	52.6789
XLOC_000344	656.309	851.575	505.439	303.033	604.905	656.086	463.967	218.97	174.775	154.695	274.701	412.048
XLOC_000345	102.67	72.3501	170.456	135.954	263.839	42.2932	64.9234	294.66	347.75	401.686	395.438	68.4832
XLOC_000346	194.791	156.358	181.54	316.475	192.788	197.392	178.123	214.894	148.758	368.773	218.283	183.526
XLOC_000347	39.1335	48.9245	50.2944	63.0117	37.4912	44.6707	56.1144	56.8482	67.3766	58.6201	53.7586	51.1183
XLOC_000348	26.6041	23.5418	15.5327	18.8901	20.513	18.8626	25.1392	15.732	22.3623	19.715	15.2374	21.8911
XLOC_000349	29198.9	18959.8	22648.6	9956.02	24088.6	21257.7	15719.7	12235.8	7589.71	7734.67	13261.9	12931.4
XLOC_000350	105250.0	62928.9	76476.9	35136.2	87330.7	65878.4	53371.1	42028.1	26862.0	28362.2	47622.9	44628.3
XLOC_000351	3838.88	2291.44	3614.59	1875.18	3348.33	2963.81	2739.04	2775.62	2572.53	1582.28	2579.28	2812.28
XLOC_000352	22142.5	21451.1	25437.7	23619.5	35077.8	40600.2	26843.2	30053.4	30756.3	23223.6	28871.0	45154.6
XLOC_000353	17.0438	12.3169	16.2785	16.9426	16.865	16.5053	17.4937	18.3431	27.7766	7.2075	11.5426	17.058
XLOC_000354	207.856	161.089	187.388	159.886	130.413	180.251	257.466	165.572	125.88	113.505	125.863	179.453
XLOC_000355	455.07	317.543	405.186	192.516	250.017	381.528	386.437	283.497	201.839	106.575	214.196	336.033
XLOC_000356	141.82	137.987	148.202	159.894	112.29	114.003	133.508	144.59	155.28	157.115	126.645	126.013
XLOC_000357	34.453	37.0884	37.1836	45.0974	39.7339	42.2403	40.6769	58.0816	69.0407	46.2614	49.0587	50.4778
XLOC_000358	482.053	556.422	461.851	673.47	473.055	456.396	564.833	542.948	669.735	666.298	414.68	534.897
XLOC_000359	8.58539	14.7722	8.58128	15.5575	9.65381	14.9395	11.015	17.7691	18.1712	12.7071	15.1173	17.7551
XLOC_000360	146.76	139.65	125.452	183.051	188.027	177.99	122.517	146.351	176.489	132.901	142.611	153.855
XLOC_000361	30.2227	24.961	31.5509	30.6692	14.9529	24.6948	30.5897	47.1222	53.4125	32.3777	35.2048	35.1866
XLOC_000362	56.8404	45.2398	55.861	115.084	62.2714	63.6164	50.9713	60.2011	57.1275	70.3647	53.5909	66.4159
XLOC_000363	460.64	521.343	543.144	587.011	469.631	489.624	444.554	402.893	346.986	501.552	457.273	440.998
XLOC_000364	987.105	953.879	1064.17	913.973	1064.94	925.123	1053.21	1046.59	1078.77	1029.03	1106.98	979.568
XLOC_000365	14.9151	16.0915	10.3863	10.6858	10.8786	18.1768	18.1016	10.2898	10.2383	9.5462	9.828	18.2375
XLOC_000366	1990.11	1378.45	2075.19	2386.89	2406.26	2105.57	2026.78	2811.51	1659.97	2166.7	2294.96	2194.03
XLOC_000367	19.6879	22.745	22.4897	11.0669	13.9153	32.7695	29.6699	32.7923	58.3379	16.4531	28.0	44.6653
XLOC_000368	2103.58	2033.36	1690.93	824.812	1617.21	1305.29	1574.97	1219.19	1067.66	1505.21	1557.56	1186.48
XLOC_000369	300.704	320.648	378.17	758.436	541.628	365.338	385.016	686.641	605.176	667.474	640.961	470.15
XLOC_000370	80.5664	71.6866	102.229	210.176	176.18	114.499	90.8661	189.902	156.295	142.178	164.35	126.101
XLOC_000371	406.064	481.646	365.57	418.682	446.882	657.569	638.599	505.447	693.954	418.941	444.682	785.721
XLOC_000372	424.029	399.54	389.591	587.801	427.755	370.302	377.365	328.754	276.576	597.334	382.798	349.392
XLOC_000373	53.8489	71.0976	68.0213	75.4081	72.1659	81.1479	90.7596	106.143	128.161	72.4977	84.2493	97.8667
XLOC_000374	96.1647	101.76	139.881	179.847	151.461	116.424	133.221	185.575	202.366	170.331	166.161	150.562
XLOC_000375	24.2857	21.4903	12.3297	20.8364	18.7255	14.699	22.7507	21.063	29.005	20.54	19.2667	20.196
XLOC_000376	193133.0	141776.0	123410.0	73601.1	147122.0	162252.0	126437.0	93058.0	74519.9	87497.9	101352.0	120442.0
XLOC_000377	32.537	35.8297	45.0963	23.7188	29.2688	21.2686	31.9116	56.028	61.4277	41.4614	47.596	30.8364
XLOC_000378	10.0085	20.6651	10.0037	14.5091	4.50162	10.601	9.274	8.28582	12.71	13.4027	12.2006	12.7767
XLOC_000379	78.6514	114.249	76.934	71.2619	81.2961	88.7999	103.174	80.1398	79.5522	67.6932	68.733	86.5799
XLOC_000380	242.224	308.371	333.403	429.38	365.791	309.925	295.922	327.638	338.948	360.547	342.364	332.994
XLOC_000381	11.662	14.1642	10.9707	15.3433	6.17096	23.6666	15.8424	13.4408	15.5357	9.8633	10.035	17.6548
XLOC_000382	24.5635	11.2706	27.2797	35.6091	29.4617	17.345	30.3477	42.9306	46.7903	33.4708	27.7255	34.284
XLOC_000383	76.2254	87.8876	76.2762	119.29	94.3708	82.7589	148.544	97.4768	85.656	102.352	85.3634	87.6372
XLOC_000384	71.9461	84.5138	69.2082	55.5661	64.7196	67.774	77.7319	63.5929	53.4681	64.3571	75.4679	68.9458
XLOC_000385	2444.95	1442.34	620.642	0.0	628.391	634.205	697.08	192.772	295.702	1378.57	378.469	214.023
XLOC_000386	0.0	14.9691	9.6618	9.00846	19.5649	13.1639	18.603	6.00194	18.4133	18.3949	5.89179	8.88477
XLOC_000387	69.6626	65.0686	90.6285	166.939	98.4742	156.607	63.8406	133.195	269.609	68.7378	107.835	192.088
XLOC_000388	7.42879	5.79458	6.16019	6.56416	5.34609	5.39556	5.64807	6.83345	11.3207	3.7698	4.69563	5.86709
XLOC_000389	433.174	423.91	481.622	405.307	404.206	412.092	445.773	498.416	498.511	459.171	433.38	422.211
XLOC_000390	25.6267	18.55	6.57552	10.0227	19.4055	15.5029	6.5248	13.7318	20.7778	7.20659	4.74896	13.4631
XLOC_000391	584.163	500.86	531.323	472.43	620.788	967.215	792.106	699.192	529.554	482.62	734.639	972.332
XLOC_000392	406.087	438.3	599.88	598.654	559.174	362.598	471.798	802.923	993.505	625.803	635.63	435.986
XLOC_000393	128.157	162.254	114.789	169.737	128.421	196.083	231.044	116.378	91.8452	129.396	115.857	184.269
XLOC_000394	43.5552	62.9515	32.1187	45.0104	32.3238	63.4005	71.528	35.878	32.4493	39.2933	33.3908	52.7994
XLOC_000395	489.957	469.92	411.378	509.289	391.516	663.481	662.5	433.467	292.279	395.223	371.773	572.593
XLOC_000396	354.318	420.947	299.254	355.395	288.342	532.758	645.868	402.944	329.915	288.317	331.031	565.443
XLOC_000397	2741.57	2557.93	1601.82	3314.96	2279.65	4461.32	2082.11	924.423	695.909	921.007	925.745	2383.82
XLOC_000398	32.2065	30.9378	46.717	36.9582	43.5197	31.908	35.1481	56.1392	65.0254	53.0553	61.8889	31.2908
XLOC_000399	488.103	498.916	520.144	381.72	498.116	499.658	454.686	435.045	404.308	446.895	454.698	441.283
XLOC_000400	88.2486	86.8183	83.5943	110.086	74.2479	72.1072	71.9297	63.0311	66.7464	105.883	62.8588	64.3069
XLOC_000401	8.4526	5.8175	8.19254	7.32028	10.3685	4.18579	8.10611	7.4218	11.222	8.23208	9.78352	9.88795
XLOC_000402	11.9878	15.7511	19.3649	20.3124	18.6264	38.9166	19.5749	31.5776	57.2032	14.7474	23.6176	34.5021
XLOC_000403	353.796	396.578	502.984	482.745	450.663	356.013	385.61	533.145	494.865	511.776	538.866	422.002
XLOC_000404	4159.42	4488.5	3991.94	2901.29	3402.83	2899.09	4928.0	3701.07	3435.62	4249.63	4158.82	3180.05
XLOC_000405	2185.11	2094.91	1853.4	2189.6	2408.18	1982.27	2058.08	1712.02	1423.15	2807.07	2137.88	1638.57
XLOC_000406	3.77451	8.44288	5.03027	6.2535	5.09308	9.13814	7.26403	10.1557	10.3855	7.98087	8.94681	7.13133
XLOC_000407	151.963	170.591	148.777	131.18	138.912	135.137	181.578	145.349	181.322	172.615	178.119	163.231
XLOC_000408	17.334	27.837	17.9674	20.7412	23.3894	38.4688	24.1615	23.6516	24.0509	14.1175	20.348	26.5539
XLOC_000409	68.7394	77.7985	63.1082	76.5563	65.9573	119.267	79.2644	90.2092	116.067	43.0647	62.8979	143.522
XLOC_000410	955.633	828.45	809.85	893.852	815.168	835.868	690.875	421.45	314.128	492.322	493.041	669.847
XLOC_000411	1982.79	1856.79	1890.72	1713.31	1642.68	1946.7	1933.93	1668.23	1571.92	1884.99	1791.96	1737.5
XLOC_000412	15.9689	13.1887	16.3159	37.7008	14.3649	16.4308	19.5774	19.3897	32.4465	31.0636	18.1687	15.6561
XLOC_000413	15.0244	25.8514	11.4417	18.669	17.3768	29.8789	21.7241	18.6575	60.6462	19.3632	20.0594	29.5918
XLOC_000414	32.6294	45.3016	30.4895	63.38	33.4006	61.9712	46.9961	51.387	89.3028	55.828	49.2247	68.1403
XLOC_000415	825.302	812.207	866.881	1523.88	1130.95	802.962	811.463	751.359	667.69	1483.0	1019.64	746.75
XLOC_000416	19.4328	24.1635	19.3947	29.1371	19.3455	25.7191	25.7079	27.85	40.3348	26.0047	24.3558	32.0976
XLOC_000417	90.0353	73.005	100.944	118.19	101.418	81.5971	91.9503	144.694	117.16	105.561	112.358	96.9122
XLOC_000418	1667.74	1664.7	1662.9	3068.09	2217.61	1931.71	1575.94	1674.03	1294.29	2894.75	1833.84	1788.07
XLOC_000419	66.896	72.9777	69.315	128.184	70.2579	82.439	70.1956	57.8081	52.2193	117.774	63.4728	74.8334
XLOC_000420	10.6138	10.9574	17.6812	21.4312	12.5313	17.2646	13.9957	21.6011	24.2895	17.2054	21.025	20.053
XLOC_000421	128.233	138.959	170.9	162.576	155.223	125.697	132.743	183.665	195.599	202.374	199.257	132.471
XLOC_000422	424.191	527.142	389.926	592.596	405.464	624.935	558.649	365.517	339.637	541.253	392.624	603.726
XLOC_000423	25.1792	26.9617	29.5904	34.9193	36.7886	31.2464	27.0562	35.414	39.6593	32.6579	42.9202	27.239
XLOC_000424	69.2904	53.7393	76.4931	51.4022	77.2156	60.0906	54.9909	67.0672	56.5824	47.3783	58.2722	57.456
XLOC_000425	149.236	152.155	173.907	253.892	166.173	152.829	175.62	204.027	178.973	221.877	186.961	182.673
XLOC_000426	96.5285	77.192	100.668	98.8111	88.4868	85.967	86.6265	128.242	100.401	91.489	129.873	101.398
XLOC_000427	335.243	345.789	364.075	277.164	343.734	331.377	367.536	393.956	410.984	355.497	409.612	384.372
XLOC_000428	207.397	253.425	200.661	203.836	275.895	249.991	209.715	233.054	335.358	205.635	241.394	275.528
